Genotype;D;H;I;T4;T5;T6
BE4_6_D_GS;3.87552576120927;34.8926059764186;49.0169185126792;-0.992457310671625;-1.88258068392462;2.85830719942097
BE5_1_A_YA;1.83072239092814;426.698506666792;61.6186457354644;-2.71426774718531;-1.92883904124769;-0.871856577565254
BE5_19_C_YA;-4.25108988028563;558.838648510646;83.8278538249877;5.69994965816164;3.53277547653685;1.53090149533896
BE5_2_A_GS;2.46031344364125;537.934932975055;95.6391092793449;-0.829052535894151;0.99747938831695;2.41733187800448
BE5_27_B_YA;-5.20668476091031;524.931947281097;78.0827045957686;6.93798961073889;4.33447017854925;2.50068775831467
BE5_5_B_GS;1.85703942010818;11.7460175465598;0.919302169969995;-3.01074452983456;-3.19366261825995;-0.248945105452046
BE5_9_C_GS;5.96874091794326;217.73999725129;19.5715225495218;-0.256031793832262;4.16480675422269;4.84035058801426
BE7_12_B_YA;1.4390805037394;264.93193785769;38.6856733545981;-1.86119240817563;-1.26498779405991;-0.430814571461674
BE7_20_D_YA;-2.597009478212;387.09109730518;48.5540903613241;2.76932541715096;1.72667288768724;0.224726737975358
BE7_26_D_GS;-0.323737527895153;304.892620124583;41.05168003189;-2.39213179089588;-0.482743563502331;-2.74109483117891
BE7_29_A_GS;3.85995127213515;-62.0650891726931;38.9766097020199;-2.22903819071403;-0.402477897408382;2.4172347237508
BE7_5_C_GS;-5.51975713413467;297.740000618957;49.5699899867216;5.34331665055969;3.56478834815945;-0.158559259665928
BE7_6_C_YA;-0.952315284856117;498.838648601816;79.8275671457139;-0.699613760934428;-1.66684588762221;-1.66902811604903
BE8_15_C_GS;2.87766134409293;-212.260018904282;-20.4278812831788;0.743847694017068;2.16510065268867;3.64120673392993
BE8_19_C_YA;1.14754743387176;408.838644242536;64.6278778122028;-0.0996457060118772;1.33287140092318;1.13090991479968
BE8_22_D_GS;-1.7230891748077;494.89262262134;90.6848565963363;-2.3923371212994;-3.08261004350324;-4.14113568990804
BE8_4_B_YA;0.938657964327444;284.931937640182;36.2867279776862;-1.26117139694154;-0.665079162182863;-0.230918101643496
BE8_5_B_GS;-0.92118972245704;-138.253988510806;-17.4151045247638;-0.611159049413361;-0.394077677498828;-1.64445810821512
BE9_12_D_YA;-0.796834044127329;267.091092728096;8.95076504141628;3.16917232368043;1.72661153109153;2.42462522367671
BE9_15_C_GS;1.07798459523282;-342.260024082025;-60.4260398154371;-0.255898313348252;-0.434586716414104;0.841548838421154
